SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
28744,28785,1606665519939,1,-1,5102,[192.168.1.91- 192.168.1.93],application,info,41,41,,,x
28753,28786,1606665519948,1,-1,5105,[192.168.1.91- 192.168.1.93],application,vibrational,33,,,33,x
28757,28786,1606665519952,1,-1,5107,[192.168.1.91- 192.168.1.93],application,vibrational,29,,,29,x
28776,28817,1606665519971,1,-1,5112,[192.168.1.91- 192.168.1.93],application,info,41,41,,,x
28778,28820,1606665519973,1,-1,5113,[192.168.1.91- 192.168.1.93],application,vibrational,42,,,42,x
28771,28848,1606665519966,1,-1,5111,[192.168.1.91- 192.168.1.93],application,info,77,77,,,x
28669,28849,1606665519864,1,-1,5079,[192.168.1.91- 192.168.1.93],application,vibrational,180,,,180,
28767,28854,1606665519962,1,-1,5110,[192.168.1.91- 192.168.1.93],application,info,87,87,,,x
28728,28855,1606665519923,1,-1,5098,[192.168.1.91- 192.168.1.93],application,video,127,,127,,x
28784,28860,1606665519979,1,-1,5115,[192.168.1.91- 192.168.1.93],application,info,76,76,,,x
28786,28862,1606665519981,1,-1,5116,[192.168.1.91- 192.168.1.93],application,video,76,,76,,x
28780,28864,1606665519975,1,-1,5114,[192.168.1.91- 192.168.1.93],application,vibrational,84,,,84,x
28693,28869,1606665519888,1,-1,5088,[192.168.1.91- 192.168.1.93],application,vibrational,176,,,176,
28789,28871,1606665519984,1,-1,5117,[192.168.1.91- 192.168.1.93],application,video,82,,82,,x
28800,28893,1606665519995,1,-1,5119,[192.168.1.91- 192.168.1.93],application,vibrational,93,,,93,x
28797,28895,1606665519992,1,-1,5118,[192.168.1.91- 192.168.1.93],application,video,98,,98,,x
28829,28897,1606665520024,1,-1,5121,[192.168.1.91- 192.168.1.93],application,vibrational,68,,,68,x
28831,28898,1606665520026,1,-1,5122,[192.168.1.91- 192.168.1.93],application,video,67,,67,,x
28824,28899,1606665520019,1,-1,5120,[192.168.1.91- 192.168.1.93],application,vibrational,75,,,75,x
28846,28900,1606665520041,1,-1,5125,[192.168.1.91- 192.168.1.93],application,vibrational,54,,,54,x
28848,28901,1606665520043,1,-1,5126,[192.168.1.91- 192.168.1.93],application,vibrational,53,,,53,x
28851,28908,1606665520046,1,-1,5127,[192.168.1.91- 192.168.1.93],application,video,57,,57,,x
28841,28910,1606665520036,1,-1,5124,[192.168.1.91- 192.168.1.93],application,vibrational,69,,,69,x
28860,28915,1606665520055,1,-1,5129,[192.168.1.91- 192.168.1.93],application,vibrational,55,,,55,x
28751,28917,1606665519946,1,-1,5104,[192.168.1.91- 192.168.1.93],application,video,166,,166,,
28854,28918,1606665520049,1,-1,5128,[192.168.1.91- 192.168.1.93],application,vibrational,64,,,64,x
28765,28932,1606665519960,1,-1,5109,[192.168.1.91- 192.168.1.93],application,video,167,,167,,
28864,28933,1606665520059,1,-1,5130,[192.168.1.91- 192.168.1.93],application,vibrational,69,,,69,x
28873,28934,1606665520068,1,-1,5131,[192.168.1.91- 192.168.1.93],application,info,61,61,,,x
28760,28942,1606665519955,1,-1,5108,[192.168.1.91- 192.168.1.93],application,vibrational,182,,,182,
28875,28945,1606665520070,1,-1,5132,[192.168.1.91- 192.168.1.93],application,info,70,70,,,x
28885,28946,1606665520080,1,-1,5135,[192.168.1.91- 192.168.1.93],application,vibrational,61,,,61,x
28888,28946,1606665520083,1,-1,5136,[192.168.1.91- 192.168.1.93],application,vibrational,58,,,58,x
28879,28951,1606665520074,1,-1,5134,[192.168.1.91- 192.168.1.93],application,vibrational,72,,,72,x
28891,28954,1606665520086,1,-1,5137,[192.168.1.91- 192.168.1.93],application,video,63,,63,,x
28916,28957,1606665520111,1,-1,5142,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
28911,28960,1606665520106,1,-1,5141,[192.168.1.91- 192.168.1.93],application,vibrational,49,,,49,x
28904,28968,1606665520099,1,-1,5138,[192.168.1.91- 192.168.1.93],application,vibrational,64,,,64,x
28909,28970,1606665520104,1,-1,5140,[192.168.1.91- 192.168.1.93],application,info,61,61,,,
28935,28971,1606665520130,1,-1,5148,[192.168.1.91- 192.168.1.93],application,vibrational,36,,,36,x
28931,28972,1606665520126,1,-1,5146,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
28941,28982,1606665520136,1,-1,5149,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
28945,28983,1606665520140,1,-1,5150,[192.168.1.91- 192.168.1.93],application,info,38,38,,,x
28952,28984,1606665520147,1,-1,5151,[192.168.1.91- 192.168.1.93],application,vibrational,32,,,32,x
28959,28985,1606665520154,1,-1,5153,[192.168.1.91- 192.168.1.93],application,vibrational,26,,,26,x
28967,28987,1606665520162,1,-1,5155,[192.168.1.91- 192.168.1.93],application,video,20,,20,,x
28970,28992,1606665520165,1,-1,5156,[192.168.1.91- 192.168.1.93],application,info,22,22,,,x
28977,28998,1606665520172,1,-1,5160,[192.168.1.91- 192.168.1.93],application,info,21,21,,,x
28877,29003,1606665520072,1,-1,5133,[192.168.1.91- 192.168.1.93],application,vibrational,126,,,126,
28979,29006,1606665520174,1,-1,5161,[192.168.1.91- 192.168.1.93],application,info,27,27,,,x
28994,29016,1606665520189,1,-1,5166,[192.168.1.91- 192.168.1.93],application,video,22,,22,,x
28982,29021,1606665520177,1,-1,5163,[192.168.1.91- 192.168.1.93],application,vibrational,39,,,39,x
28980,29023,1606665520175,1,-1,5162,[192.168.1.91- 192.168.1.93],application,info,43,43,,,x
29000,29026,1606665520195,1,-1,5169,[192.168.1.91- 192.168.1.93],application,info,26,26,,,x
28985,29031,1606665520180,1,-1,5164,[192.168.1.91- 192.168.1.93],application,video,46,,46,,x
28975,29041,1606665520170,1,-1,5159,[192.168.1.91- 192.168.1.93],application,video,66,,66,,x
29019,29056,1606665520214,1,-1,5172,[192.168.1.91- 192.168.1.93],application,vibrational,37,,,37,x
29022,29060,1606665520217,1,-1,5173,[192.168.1.91- 192.168.1.93],application,video,38,,38,,x
28998,29061,1606665520193,1,-1,5168,[192.168.1.91- 192.168.1.93],application,info,63,63,,,x
29011,29062,1606665520206,1,-1,5170,[192.168.1.91- 192.168.1.93],application,info,51,51,,,x
29015,29063,1606665520210,1,-1,5171,[192.168.1.91- 192.168.1.93],application,video,48,,48,,x
28996,29064,1606665520191,1,-1,5167,[192.168.1.91- 192.168.1.93],application,info,68,68,,,x
29024,29065,1606665520219,1,-1,5174,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
29054,29072,1606665520249,1,-1,5177,[192.168.1.91- 192.168.1.93],application,info,18,18,,,x
29031,29074,1606665520226,1,-1,5175,[192.168.1.91- 192.168.1.93],application,vibrational,43,,,43,x
29060,29081,1606665520255,1,-1,5179,[192.168.1.91- 192.168.1.93],application,vibrational,21,,,21,x
29075,29089,1606665520270,1,-1,5182,[192.168.1.91- 192.168.1.93],application,info,14,14,,,x
29079,29094,1606665520274,1,-1,5183,[192.168.1.91- 192.168.1.93],application,info,15,15,,,x
29086,29110,1606665520281,1,-1,5184,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
29089,29116,1606665520284,1,-1,5185,[192.168.1.91- 192.168.1.93],application,vibrational,27,,,27,x
29093,29123,1606665520288,1,-1,5187,[192.168.1.91- 192.168.1.93],application,info,30,30,,,x
29097,29128,1606665520292,1,-1,5188,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
29113,29130,1606665520308,1,-1,5190,[192.168.1.91- 192.168.1.93],application,vibrational,17,,,17,x
29131,29144,1606665520326,1,-1,5195,[192.168.1.91- 192.168.1.93],application,vibrational,13,,,13,x
29119,29155,1606665520314,1,-1,5192,[192.168.1.91- 192.168.1.93],application,info,36,36,,,
29135,29157,1606665520330,1,-1,5196,[192.168.1.91- 192.168.1.93],application,vibrational,22,,,22,x
29101,29160,1606665520296,1,-1,5189,[192.168.1.91- 192.168.1.93],application,info,59,59,,,
29140,29163,1606665520335,1,-1,5198,[192.168.1.91- 192.168.1.93],application,info,23,23,,,x
29142,29178,1606665520337,1,-1,5199,[192.168.1.91- 192.168.1.93],application,video,36,,36,,x
29154,29182,1606665520349,1,-1,5203,[192.168.1.91- 192.168.1.93],application,info,28,28,,,x
29065,29184,1606665520260,1,-1,5180,[192.168.1.91- 192.168.1.93],application,video,119,,119,,
29173,29206,1606665520368,1,-1,5208,[192.168.1.91- 192.168.1.93],application,info,33,33,,,x
29178,29208,1606665520373,1,-1,5210,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
29183,29210,1606665520378,1,-1,5211,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
29170,29216,1606665520365,1,-1,5207,[192.168.1.91- 192.168.1.93],application,vibrational,46,,,46,x
29175,29217,1606665520370,1,-1,5209,[192.168.1.91- 192.168.1.93],application,info,42,42,,,x
29091,29218,1606665520286,1,-1,5186,[192.168.1.91- 192.168.1.93],application,video,127,,127,,
29185,29238,1606665520380,1,-1,5212,[192.168.1.91- 192.168.1.93],application,video,53,,53,,x
29192,29244,1606665520387,1,-1,5215,[192.168.1.91- 192.168.1.93],application,vibrational,52,,,52,x
29168,29245,1606665520363,1,-1,5206,[192.168.1.91- 192.168.1.93],application,info,77,77,,,
29187,29246,1606665520382,1,-1,5213,[192.168.1.91- 192.168.1.93],application,video,59,,59,,x
29208,29249,1606665520403,1,-1,5219,[192.168.1.91- 192.168.1.93],application,vibrational,41,,,41,x
29204,29250,1606665520399,1,-1,5218,[192.168.1.91- 192.168.1.93],application,vibrational,46,,,46,x
29196,29250,1606665520391,1,-1,5216,[192.168.1.91- 192.168.1.93],application,vibrational,54,,,54,x
29216,29251,1606665520411,1,-1,5221,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
29213,29272,1606665520408,1,-1,5220,[192.168.1.91- 192.168.1.93],application,video,59,,59,,x
29224,29278,1606665520419,1,-1,5223,[192.168.1.91- 192.168.1.93],application,vibrational,54,,,54,x
29219,29279,1606665520414,1,-1,5222,[192.168.1.91- 192.168.1.93],application,info,60,60,,,x
29226,29281,1606665520421,1,-1,5224,[192.168.1.91- 192.168.1.93],application,vibrational,55,,,55,x
29237,29282,1606665520432,1,-1,5228,[192.168.1.91- 192.168.1.93],application,video,45,,45,,x
29240,29284,1606665520435,1,-1,5229,[192.168.1.91- 192.168.1.93],application,video,44,,44,,x
29165,29287,1606665520360,1,-1,5205,[192.168.1.91- 192.168.1.93],application,vibrational,122,,,122,
29244,29294,1606665520439,1,-1,5231,[192.168.1.91- 192.168.1.93],application,info,50,50,,,x
29248,29302,1606665520443,1,-1,5233,[192.168.1.91- 192.168.1.93],application,vibrational,54,,,54,x
29250,29304,1606665520445,1,-1,5234,[192.168.1.91- 192.168.1.93],application,info,54,54,,,x
29255,29327,1606665520450,1,-1,5236,[192.168.1.91- 192.168.1.93],application,vibrational,72,,,72,x
29257,29335,1606665520452,1,-1,5237,[192.168.1.91- 192.168.1.93],application,vibrational,78,,,78,x
29265,29337,1606665520460,1,-1,5239,[192.168.1.91- 192.168.1.93],application,vibrational,72,,,72,x
29200,29338,1606665520395,1,-1,5217,[192.168.1.91- 192.168.1.93],application,video,138,,138,,
29277,29342,1606665520472,1,-1,5242,[192.168.1.91- 192.168.1.93],application,video,65,,65,,x
29271,29344,1606665520466,1,-1,5241,[192.168.1.91- 192.168.1.93],application,video,73,,73,,x
29284,29345,1606665520479,1,-1,5243,[192.168.1.91- 192.168.1.93],application,vibrational,61,,,61,x
29289,29347,1606665520484,1,-1,5245,[192.168.1.91- 192.168.1.93],application,vibrational,58,,,58,x
29287,29350,1606665520482,1,-1,5244,[192.168.1.91- 192.168.1.93],application,info,63,63,,,x
29295,29355,1606665520490,1,-1,5247,[192.168.1.91- 192.168.1.93],application,info,60,60,,,x
29292,29364,1606665520487,1,-1,5246,[192.168.1.91- 192.168.1.93],application,info,72,72,,,x
29234,29371,1606665520429,1,-1,5227,[192.168.1.91- 192.168.1.93],application,vibrational,137,,,137,
29311,29372,1606665520506,1,-1,5253,[192.168.1.91- 192.168.1.93],application,info,61,61,,,x
29303,29386,1606665520498,1,-1,5249,[192.168.1.91- 192.168.1.93],application,vibrational,83,,,83,x
29315,29392,1606665520510,1,-1,5255,[192.168.1.91- 192.168.1.93],application,video,77,,77,,x
29299,29397,1606665520494,1,-1,5248,[192.168.1.91- 192.168.1.93],application,info,98,98,,,x
29242,29398,1606665520437,1,-1,5230,[192.168.1.91- 192.168.1.93],application,vibrational,156,,,156,
29329,29398,1606665520524,1,-1,5259,[192.168.1.91- 192.168.1.93],application,video,69,,69,,x
29324,29399,1606665520519,1,-1,5257,[192.168.1.91- 192.168.1.93],application,video,75,,75,,x
29326,29405,1606665520521,1,-1,5258,[192.168.1.91- 192.168.1.93],application,vibrational,79,,,79,x
29321,29414,1606665520516,1,-1,5256,[192.168.1.91- 192.168.1.93],application,video,93,,93,,x
29332,29419,1606665520527,1,-1,5260,[192.168.1.91- 192.168.1.93],application,video,87,,87,,x
29337,29433,1606665520532,1,-1,5262,[192.168.1.91- 192.168.1.93],application,video,96,,96,,x
29363,29454,1606665520558,1,-1,5269,[192.168.1.91- 192.168.1.93],application,vibrational,91,,,91,x
29360,29456,1606665520555,1,-1,5268,[192.168.1.91- 192.168.1.93],application,info,96,96,,,x
29367,29460,1606665520562,1,-1,5270,[192.168.1.91- 192.168.1.93],application,video,93,,93,,x
29370,29465,1606665520565,1,-1,5271,[192.168.1.91- 192.168.1.93],application,vibrational,95,,,95,x
29372,29485,1606665520567,1,-1,5272,[192.168.1.91- 192.168.1.93],application,vibrational,113,,,113,x
29375,29488,1606665520570,1,-1,5274,[192.168.1.91- 192.168.1.93],application,vibrational,113,,,113,x
29373,29490,1606665520568,1,-1,5273,[192.168.1.91- 192.168.1.93],application,vibrational,117,,,117,x
29378,29493,1606665520573,1,-1,5275,[192.168.1.91- 192.168.1.93],application,vibrational,115,,,115,x
29380,29495,1606665520575,1,-1,5276,[192.168.1.91- 192.168.1.93],application,video,115,,115,,x
29383,29504,1606665520578,1,-1,5277,[192.168.1.91- 192.168.1.93],application,info,121,121,,,x
29385,29508,1606665520580,1,-1,5278,[192.168.1.91- 192.168.1.93],application,vibrational,123,,,123,x
29421,29519,1606665520616,1,-1,5281,[192.168.1.91- 192.168.1.93],application,vibrational,98,,,98,x
29424,29522,1606665520619,1,-1,5282,[192.168.1.91- 192.168.1.93],application,info,98,98,,,x
29426,29526,1606665520621,1,-1,5283,[192.168.1.91- 192.168.1.93],application,vibrational,100,,,100,x
29339,29530,1606665520534,1,-1,5263,[192.168.1.91- 192.168.1.93],application,video,191,,191,,
29356,29548,1606665520551,1,-1,5267,[192.168.1.91- 192.168.1.93],application,vibrational,192,,,192,
29437,29550,1606665520632,1,-1,5285,[192.168.1.91- 192.168.1.93],application,video,113,,113,,x
29445,29552,1606665520640,1,-1,5289,[192.168.1.91- 192.168.1.93],application,vibrational,107,,,107,x
29335,29553,1606665520530,1,-1,5261,[192.168.1.91- 192.168.1.93],application,vibrational,218,,,218,
29447,29554,1606665520642,1,-1,5290,[192.168.1.91- 192.168.1.93],application,video,107,,107,,x
29435,29586,1606665520630,1,-1,5284,[192.168.1.91- 192.168.1.93],application,info,151,151,,,x
29443,29587,1606665520638,1,-1,5288,[192.168.1.91- 192.168.1.93],application,info,144,144,,,x
29449,29588,1606665520644,1,-1,5291,[192.168.1.91- 192.168.1.93],application,video,139,,139,,x
29452,29589,1606665520647,1,-1,5292,[192.168.1.91- 192.168.1.93],application,info,137,137,,,x
29470,29590,1606665520665,1,-1,5297,[192.168.1.91- 192.168.1.93],application,vibrational,120,,,120,x
29465,29594,1606665520660,1,-1,5295,[192.168.1.91- 192.168.1.93],application,vibrational,129,,,129,x
29464,29598,1606665520659,1,-1,5294,[192.168.1.91- 192.168.1.93],application,vibrational,134,,,134,x
29479,29604,1606665520674,1,-1,5299,[192.168.1.91- 192.168.1.93],application,info,125,125,,,x
29467,29613,1606665520662,1,-1,5296,[192.168.1.91- 192.168.1.93],application,vibrational,146,,,146,x
29484,29616,1606665520679,1,-1,5300,[192.168.1.91- 192.168.1.93],application,video,132,,132,,x
29476,29618,1606665520671,1,-1,5298,[192.168.1.91- 192.168.1.93],application,info,142,142,,,x
29489,29625,1606665520684,1,-1,5302,[192.168.1.91- 192.168.1.93],application,vibrational,136,,,136,x
29495,29632,1606665520690,1,-1,5305,[192.168.1.91- 192.168.1.93],application,info,137,137,,,x
29492,29641,1606665520687,1,-1,5303,[192.168.1.91- 192.168.1.93],application,vibrational,149,,,149,x
29497,29649,1606665520692,1,-1,5306,[192.168.1.91- 192.168.1.93],application,video,152,,152,,x
29387,29663,1606665520582,1,-1,5279,[192.168.1.91- 192.168.1.93],application,vibrational,276,,,276,
29501,29664,1606665520696,1,-1,5308,[192.168.1.91- 192.168.1.93],application,info,163,163,,,x
29499,29669,1606665520694,1,-1,5307,[192.168.1.91- 192.168.1.93],application,info,170,170,,,x
29507,29673,1606665520702,1,-1,5311,[192.168.1.91- 192.168.1.93],application,video,166,,166,,x
29511,29675,1606665520706,1,-1,5313,[192.168.1.91- 192.168.1.93],application,info,164,164,,,x
29520,29690,1606665520715,1,-1,5317,[192.168.1.91- 192.168.1.93],application,video,170,,170,,x
29515,29692,1606665520710,1,-1,5315,[192.168.1.91- 192.168.1.93],application,vibrational,177,,,177,x
29521,29701,1606665520716,1,-1,5318,[192.168.1.91- 192.168.1.93],application,vibrational,180,,,180,x
29525,29702,1606665520720,1,-1,5320,[192.168.1.91- 192.168.1.93],application,info,177,177,,,x
29527,29711,1606665520722,1,-1,5321,[192.168.1.91- 192.168.1.93],application,info,184,184,,,x
29533,29712,1606665520728,1,-1,5324,[192.168.1.91- 192.168.1.93],application,video,179,,179,,x
29523,29713,1606665520718,1,-1,5319,[192.168.1.91- 192.168.1.93],application,vibrational,190,,,190,x
29537,29715,1606665520732,1,-1,5326,[192.168.1.91- 192.168.1.93],application,info,178,178,,,x
29535,29726,1606665520730,1,-1,5325,[192.168.1.91- 192.168.1.93],application,info,191,191,,,x
29544,29728,1606665520739,1,-1,5329,[192.168.1.91- 192.168.1.93],application,info,184,184,,,x
29529,29735,1606665520724,1,-1,5322,[192.168.1.91- 192.168.1.93],application,vibrational,206,,,206,x
29540,29736,1606665520735,1,-1,5327,[192.168.1.91- 192.168.1.93],application,video,196,,196,,x
29583,29737,1606665520778,1,-1,5334,[192.168.1.91- 192.168.1.93],application,video,154,,154,,x
29578,29738,1606665520773,1,-1,5333,[192.168.1.91- 192.168.1.93],application,video,160,,160,,x
29542,29763,1606665520737,1,-1,5328,[192.168.1.91- 192.168.1.93],application,vibrational,221,,,221,x
29575,29764,1606665520770,1,-1,5332,[192.168.1.91- 192.168.1.93],application,info,189,189,,,x
29559,29765,1606665520754,1,-1,5330,[192.168.1.91- 192.168.1.93],application,info,206,206,,,x
29618,29766,1606665520813,1,-1,5338,[192.168.1.91- 192.168.1.93],application,info,148,148,,,x
29572,29791,1606665520767,1,-1,5331,[192.168.1.91- 192.168.1.93],application,vibrational,219,,,219,x
29623,29793,1606665520818,1,-1,5339,[192.168.1.91- 192.168.1.93],application,video,170,,170,,x
29602,29794,1606665520797,1,-1,5336,[192.168.1.91- 192.168.1.93],application,video,192,,192,,x
29637,29797,1606665520832,1,-1,5344,[192.168.1.91- 192.168.1.93],application,video,160,,160,,x
29628,29798,1606665520823,1,-1,5341,[192.168.1.91- 192.168.1.93],application,info,170,170,,,x
29626,29799,1606665520821,1,-1,5340,[192.168.1.91- 192.168.1.93],application,info,173,173,,,x
29678,29800,1606665520873,1,-1,5347,[192.168.1.91- 192.168.1.93],application,video,122,,122,,x
29632,29803,1606665520827,1,-1,5342,[192.168.1.91- 192.168.1.93],application,video,171,,171,,x
29666,29803,1606665520861,1,-1,5345,[192.168.1.91- 192.168.1.93],application,info,137,137,,,x
29635,29817,1606665520830,1,-1,5343,[192.168.1.91- 192.168.1.93],application,video,182,,182,,x
29724,29825,1606665520919,1,-1,5352,[192.168.1.91- 192.168.1.93],application,vibrational,101,,,101,x
29732,29827,1606665520927,1,-1,5353,[192.168.1.91- 192.168.1.93],application,info,95,95,,,x
29695,29831,1606665520890,1,-1,5351,[192.168.1.91- 192.168.1.93],application,vibrational,136,,,136,x
29692,29832,1606665520887,1,-1,5350,[192.168.1.91- 192.168.1.93],application,info,140,140,,,x
29743,29833,1606665520938,1,-1,5355,[192.168.1.91- 192.168.1.93],application,video,90,,90,,x
29685,29834,1606665520880,1,-1,5349,[192.168.1.91- 192.168.1.93],application,vibrational,149,,,149,x
29744,29839,1606665520939,1,-1,5356,[192.168.1.91- 192.168.1.93],application,vibrational,95,,,95,x
29761,29840,1606665520956,1,-1,5358,[192.168.1.91- 192.168.1.93],application,info,79,79,,,x
29756,29842,1606665520951,1,-1,5357,[192.168.1.91- 192.168.1.93],application,video,86,,86,,x
29765,29845,1606665520960,1,-1,5360,[192.168.1.91- 192.168.1.93],application,info,80,80,,,x
29777,29859,1606665520972,1,-1,5365,[192.168.1.91- 192.168.1.93],application,vibrational,82,,,82,x
29770,29862,1606665520965,1,-1,5362,[192.168.1.91- 192.168.1.93],application,info,92,92,,,x
29785,29863,1606665520980,1,-1,5367,[192.168.1.91- 192.168.1.93],application,info,78,78,,,x
29789,29869,1606665520984,1,-1,5368,[192.168.1.91- 192.168.1.93],application,video,80,,80,,x
29801,29871,1606665520996,1,-1,5371,[192.168.1.91- 192.168.1.93],application,video,70,,70,,x
29780,29871,1606665520975,1,-1,5366,[192.168.1.91- 192.168.1.93],application,info,91,91,,,x
29805,29874,1606665521000,1,-1,5372,[192.168.1.91- 192.168.1.93],application,info,69,69,,,x
29810,29877,1606665521005,1,-1,5373,[192.168.1.91- 192.168.1.93],application,info,67,67,,,x
29812,29885,1606665521007,1,-1,5374,[192.168.1.91- 192.168.1.93],application,vibrational,73,,,73,x
29829,29890,1606665521024,1,-1,5378,[192.168.1.91- 192.168.1.93],application,video,61,,61,,x
29680,29919,1606665520875,1,-1,5348,[192.168.1.91- 192.168.1.93],application,vibrational,239,,,239,
29832,29920,1606665521027,1,-1,5379,[192.168.1.91- 192.168.1.93],application,video,88,,88,,x
29847,29922,1606665521042,1,-1,5384,[192.168.1.91- 192.168.1.93],application,info,75,75,,,x
29817,29923,1606665521012,1,-1,5376,[192.168.1.91- 192.168.1.93],application,video,106,,106,,x
29825,29924,1606665521020,1,-1,5377,[192.168.1.91- 192.168.1.93],application,video,99,,99,,x
29795,29938,1606665520990,1,-1,5369,[192.168.1.91- 192.168.1.93],application,info,143,143,,,
29834,29940,1606665521029,1,-1,5380,[192.168.1.91- 192.168.1.93],application,vibrational,106,,,106,x
29768,29949,1606665520963,1,-1,5361,[192.168.1.91- 192.168.1.93],application,video,181,,181,,
29836,29954,1606665521031,1,-1,5381,[192.168.1.91- 192.168.1.93],application,info,118,118,,,x
29877,29955,1606665521072,1,-1,5389,[192.168.1.91- 192.168.1.93],application,vibrational,78,,,78,x
29850,29968,1606665521045,1,-1,5385,[192.168.1.91- 192.168.1.93],application,vibrational,118,,,118,x
29840,29971,1606665521035,1,-1,5383,[192.168.1.91- 192.168.1.93],application,video,131,,131,,x
29886,29972,1606665521081,1,-1,5391,[192.168.1.91- 192.168.1.93],application,vibrational,86,,,86,x
29883,29977,1606665521078,1,-1,5390,[192.168.1.91- 192.168.1.93],application,vibrational,94,,,94,x
29892,29978,1606665521087,1,-1,5392,[192.168.1.91- 192.168.1.93],application,info,86,86,,,x
29875,29979,1606665521070,1,-1,5388,[192.168.1.91- 192.168.1.93],application,info,104,104,,,x
29838,29981,1606665521033,1,-1,5382,[192.168.1.91- 192.168.1.93],application,vibrational,143,,,143,x
29908,29989,1606665521103,1,-1,5394,[192.168.1.91- 192.168.1.93],application,video,81,,81,,x
29923,29998,1606665521118,1,-1,5399,[192.168.1.91- 192.168.1.93],application,vibrational,75,,,75,x
29906,30009,1606665521101,1,-1,5393,[192.168.1.91- 192.168.1.93],application,video,103,,103,,x
29945,30010,1606665521140,1,-1,5403,[192.168.1.91- 192.168.1.93],application,info,65,65,,,x
29918,30012,1606665521113,1,-1,5398,[192.168.1.91- 192.168.1.93],application,video,94,,94,,x
29914,30014,1606665521109,1,-1,5396,[192.168.1.91- 192.168.1.93],application,info,100,100,,,x
29988,30020,1606665521183,1,-1,5407,[192.168.1.91- 192.168.1.93],application,vibrational,32,,,32,x
29992,30024,1606665521187,1,-1,5408,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
29995,30027,1606665521190,1,-1,5409,[192.168.1.91- 192.168.1.93],application,info,32,32,,,x
29997,30029,1606665521192,1,-1,5410,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
30002,30032,1606665521197,1,-1,5411,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
30006,30037,1606665521201,1,-1,5412,[192.168.1.91- 192.168.1.93],application,info,31,31,,,x
30011,30039,1606665521206,1,-1,5414,[192.168.1.91- 192.168.1.93],application,video,28,,28,,x
30017,30041,1606665521212,1,-1,5415,[192.168.1.91- 192.168.1.93],application,vibrational,24,,,24,x
30021,30044,1606665521216,1,-1,5416,[192.168.1.91- 192.168.1.93],application,video,23,,23,,x
30024,30051,1606665521219,1,-1,5417,[192.168.1.91- 192.168.1.93],application,video,27,,27,,x
30028,30059,1606665521223,1,-1,5418,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
29911,30071,1606665521106,1,-1,5395,[192.168.1.91- 192.168.1.93],application,video,160,,160,,
30035,30073,1606665521230,1,-1,5420,[192.168.1.91- 192.168.1.93],application,video,38,,38,,x
30040,30074,1606665521235,1,-1,5421,[192.168.1.91- 192.168.1.93],application,info,34,34,,,x
30044,30076,1606665521239,1,-1,5422,[192.168.1.91- 192.168.1.93],application,info,32,32,,,x
30053,30079,1606665521248,1,-1,5424,[192.168.1.91- 192.168.1.93],application,info,26,26,,,x
30057,30096,1606665521252,1,-1,5425,[192.168.1.91- 192.168.1.93],application,vibrational,39,,,39,x
30065,30104,1606665521260,1,-1,5428,[192.168.1.91- 192.168.1.93],application,vibrational,39,,,39,x
30059,30119,1606665521254,1,-1,5426,[192.168.1.91- 192.168.1.93],application,info,60,60,,,x
30068,30124,1606665521263,1,-1,5429,[192.168.1.91- 192.168.1.93],application,info,56,56,,,x
30073,30128,1606665521268,1,-1,5430,[192.168.1.91- 192.168.1.93],application,video,55,,55,,x
30078,30137,1606665521273,1,-1,5433,[192.168.1.91- 192.168.1.93],application,video,59,,59,,x
30085,30144,1606665521280,1,-1,5436,[192.168.1.91- 192.168.1.93],application,info,59,59,,,x
30089,30145,1606665521284,1,-1,5438,[192.168.1.91- 192.168.1.93],application,video,56,,56,,x
30051,30146,1606665521246,1,-1,5423,[192.168.1.91- 192.168.1.93],application,info,95,95,,,
30087,30149,1606665521282,1,-1,5437,[192.168.1.91- 192.168.1.93],application,video,62,,62,,x
29939,30150,1606665521134,1,-1,5402,[192.168.1.91- 192.168.1.93],application,vibrational,211,,,211,
30102,30151,1606665521297,1,-1,5440,[192.168.1.91- 192.168.1.93],application,info,49,49,,,x
30104,30152,1606665521299,1,-1,5441,[192.168.1.91- 192.168.1.93],application,video,48,,48,,x
30119,30154,1606665521314,1,-1,5442,[192.168.1.91- 192.168.1.93],application,info,35,35,,,x
30008,30156,1606665521203,1,-1,5413,[192.168.1.91- 192.168.1.93],application,video,148,,148,,
30124,30158,1606665521319,1,-1,5444,[192.168.1.91- 192.168.1.93],application,video,34,,34,,x
30127,30162,1606665521322,1,-1,5445,[192.168.1.91- 192.168.1.93],application,video,35,,35,,x
30134,30184,1606665521329,1,-1,5447,[192.168.1.91- 192.168.1.93],application,vibrational,50,,,50,x
