SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
25784,26046,1606613099453,1,-1,4414,[192.168.1.91- 192.168.1.93],application,vibrational,262,,,262,
25965,26064,1606613099634,1,-1,4456,[192.168.1.91- 192.168.1.93],application,info,99,99,,,x
25968,26079,1606613099637,1,-1,4457,[192.168.1.91- 192.168.1.93],application,video,111,,111,,x
25974,26080,1606613099643,1,-1,4459,[192.168.1.91- 192.168.1.93],application,vibrational,106,,,106,x
25963,26086,1606613099632,1,-1,4455,[192.168.1.91- 192.168.1.93],application,info,123,123,,,
25982,26089,1606613099651,1,-1,4461,[192.168.1.91- 192.168.1.93],application,vibrational,107,,,107,x
25988,26092,1606613099657,1,-1,4463,[192.168.1.91- 192.168.1.93],application,vibrational,104,,,104,x
25996,26095,1606613099665,1,-1,4465,[192.168.1.91- 192.168.1.93],application,vibrational,99,,,99,x
26002,26098,1606613099671,1,-1,4468,[192.168.1.91- 192.168.1.93],application,vibrational,96,,,96,x
25979,26100,1606613099648,1,-1,4460,[192.168.1.91- 192.168.1.93],application,info,121,121,,,
26011,26101,1606613099680,1,-1,4472,[192.168.1.91- 192.168.1.93],application,video,90,,90,,x
26006,26113,1606613099675,1,-1,4470,[192.168.1.91- 192.168.1.93],application,info,107,107,,,
26016,26117,1606613099685,1,-1,4474,[192.168.1.91- 192.168.1.93],application,info,101,101,,,x
25917,26126,1606613099586,1,-1,4442,[192.168.1.91- 192.168.1.93],application,video,209,,209,,
26022,26138,1606613099691,1,-1,4476,[192.168.1.91- 192.168.1.93],application,vibrational,116,,,116,x
25927,26143,1606613099596,1,-1,4445,[192.168.1.91- 192.168.1.93],application,video,216,,216,,
26025,26147,1606613099694,1,-1,4477,[192.168.1.91- 192.168.1.93],application,info,122,122,,,x
26032,26164,1606613099701,1,-1,4480,[192.168.1.91- 192.168.1.93],application,video,132,,132,,x
26027,26168,1606613099696,1,-1,4478,[192.168.1.91- 192.168.1.93],application,video,141,,141,,x
26029,26172,1606613099698,1,-1,4479,[192.168.1.91- 192.168.1.93],application,video,143,,143,,x
26038,26177,1606613099707,1,-1,4482,[192.168.1.91- 192.168.1.93],application,vibrational,139,,,139,x
26036,26185,1606613099705,1,-1,4481,[192.168.1.91- 192.168.1.93],application,vibrational,149,,,149,x
26044,26190,1606613099713,1,-1,4484,[192.168.1.91- 192.168.1.93],application,info,146,146,,,x
26046,26191,1606613099715,1,-1,4485,[192.168.1.91- 192.168.1.93],application,video,145,,145,,x
26048,26193,1606613099717,1,-1,4486,[192.168.1.91- 192.168.1.93],application,info,145,145,,,x
26051,26194,1606613099720,1,-1,4487,[192.168.1.91- 192.168.1.93],application,vibrational,143,,,143,x
26054,26215,1606613099723,1,-1,4489,[192.168.1.91- 192.168.1.93],application,vibrational,161,,,161,x
26004,26234,1606613099673,1,-1,4469,[192.168.1.91- 192.168.1.93],application,video,230,,230,,
26059,26239,1606613099728,1,-1,4491,[192.168.1.91- 192.168.1.93],application,video,180,,180,,x
26061,26247,1606613099730,1,-1,4492,[192.168.1.91- 192.168.1.93],application,video,186,,186,,x
26067,26251,1606613099736,1,-1,4495,[192.168.1.91- 192.168.1.93],application,video,184,,184,,x
26062,26255,1606613099731,1,-1,4493,[192.168.1.91- 192.168.1.93],application,video,193,,193,,x
26064,26257,1606613099733,1,-1,4494,[192.168.1.91- 192.168.1.93],application,vibrational,193,,,193,x
26013,26260,1606613099682,1,-1,4473,[192.168.1.91- 192.168.1.93],application,video,247,,247,,
26077,26271,1606613099746,1,-1,4498,[192.168.1.91- 192.168.1.93],application,video,194,,194,,x
26082,26273,1606613099751,1,-1,4500,[192.168.1.91- 192.168.1.93],application,video,191,,191,,x
26080,26285,1606613099749,1,-1,4499,[192.168.1.91- 192.168.1.93],application,vibrational,205,,,205,x
26084,26286,1606613099753,1,-1,4501,[192.168.1.91- 192.168.1.93],application,info,202,202,,,x
26019,26298,1606613099688,1,-1,4475,[192.168.1.91- 192.168.1.93],application,vibrational,279,,,279,
26088,26310,1606613099757,1,-1,4503,[192.168.1.91- 192.168.1.93],application,video,222,,222,,x
26086,26311,1606613099755,1,-1,4502,[192.168.1.91- 192.168.1.93],application,info,225,225,,,x
26094,26313,1606613099763,1,-1,4506,[192.168.1.91- 192.168.1.93],application,info,219,219,,,x
26092,26314,1606613099761,1,-1,4505,[192.168.1.91- 192.168.1.93],application,vibrational,222,,,222,x
26098,26317,1606613099767,1,-1,4508,[192.168.1.91- 192.168.1.93],application,info,219,219,,,x
26105,26318,1606613099774,1,-1,4510,[192.168.1.91- 192.168.1.93],application,vibrational,213,,,213,x
26111,26324,1606613099780,1,-1,4512,[192.168.1.91- 192.168.1.93],application,video,213,,213,,x
26102,26325,1606613099771,1,-1,4509,[192.168.1.91- 192.168.1.93],application,info,223,223,,,x
26113,26329,1606613099782,1,-1,4513,[192.168.1.91- 192.168.1.93],application,vibrational,216,,,216,x
26115,26337,1606613099784,1,-1,4514,[192.168.1.91- 192.168.1.93],application,info,222,222,,,x
26041,26340,1606613099710,1,-1,4483,[192.168.1.91- 192.168.1.93],application,vibrational,299,,,299,
26119,26344,1606613099788,1,-1,4516,[192.168.1.91- 192.168.1.93],application,vibrational,225,,,225,x
26117,26347,1606613099786,1,-1,4515,[192.168.1.91- 192.168.1.93],application,info,230,230,,,x
26130,26350,1606613099799,1,-1,4520,[192.168.1.91- 192.168.1.93],application,vibrational,220,,,220,x
26125,26359,1606613099794,1,-1,4519,[192.168.1.91- 192.168.1.93],application,info,234,234,,,x
26144,26362,1606613099813,1,-1,4524,[192.168.1.91- 192.168.1.93],application,vibrational,218,,,218,x
26121,26365,1606613099790,1,-1,4517,[192.168.1.91- 192.168.1.93],application,vibrational,244,,,244,x
26146,26369,1606613099815,1,-1,4525,[192.168.1.91- 192.168.1.93],application,vibrational,223,,,223,x
26154,26380,1606613099823,1,-1,4526,[192.168.1.91- 192.168.1.93],application,info,226,226,,,x
26123,26399,1606613099792,1,-1,4518,[192.168.1.91- 192.168.1.93],application,vibrational,276,,,276,x
26175,26401,1606613099844,1,-1,4531,[192.168.1.91- 192.168.1.93],application,video,226,,226,,x
26134,26409,1606613099803,1,-1,4521,[192.168.1.91- 192.168.1.93],application,video,275,,275,,x
26168,26411,1606613099837,1,-1,4528,[192.168.1.91- 192.168.1.93],application,video,243,,243,,x
26182,26412,1606613099851,1,-1,4534,[192.168.1.91- 192.168.1.93],application,info,230,230,,,x
26180,26415,1606613099849,1,-1,4533,[192.168.1.91- 192.168.1.93],application,video,235,,235,,x
26071,26425,1606613099740,1,-1,4496,[192.168.1.91- 192.168.1.93],application,vibrational,354,,,354,
26208,26429,1606613099877,1,-1,4537,[192.168.1.91- 192.168.1.93],application,vibrational,221,,,221,x
26219,26431,1606613099888,1,-1,4542,[192.168.1.91- 192.168.1.93],application,info,212,212,,,x
26213,26447,1606613099882,1,-1,4539,[192.168.1.91- 192.168.1.93],application,vibrational,234,,,234,x
26217,26451,1606613099886,1,-1,4541,[192.168.1.91- 192.168.1.93],application,info,234,234,,,x
26222,26454,1606613099891,1,-1,4543,[192.168.1.91- 192.168.1.93],application,video,232,,232,,x
26224,26459,1606613099893,1,-1,4544,[192.168.1.91- 192.168.1.93],application,info,235,235,,,x
26235,26465,1606613099904,1,-1,4548,[192.168.1.91- 192.168.1.93],application,info,230,230,,,x
26229,26467,1606613099898,1,-1,4546,[192.168.1.91- 192.168.1.93],application,info,238,238,,,x
26233,26469,1606613099902,1,-1,4547,[192.168.1.91- 192.168.1.93],application,info,236,236,,,x
26226,26470,1606613099895,1,-1,4545,[192.168.1.91- 192.168.1.93],application,vibrational,244,,,244,x
26237,26472,1606613099906,1,-1,4549,[192.168.1.91- 192.168.1.93],application,info,235,235,,,x
26240,26475,1606613099909,1,-1,4550,[192.168.1.91- 192.168.1.93],application,video,235,,235,,x
26243,26476,1606613099912,1,-1,4551,[192.168.1.91- 192.168.1.93],application,video,233,,233,,x
26258,26485,1606613099927,1,-1,4554,[192.168.1.91- 192.168.1.93],application,video,227,,227,,x
26256,26489,1606613099925,1,-1,4553,[192.168.1.91- 192.168.1.93],application,video,233,,233,,x
26262,26494,1606613099931,1,-1,4556,[192.168.1.91- 192.168.1.93],application,vibrational,232,,,232,x
26245,26519,1606613099914,1,-1,4552,[192.168.1.91- 192.168.1.93],application,video,274,,274,,x
26264,26522,1606613099933,1,-1,4557,[192.168.1.91- 192.168.1.93],application,video,258,,258,,x
26276,26553,1606613099945,1,-1,4561,[192.168.1.91- 192.168.1.93],application,vibrational,277,,,277,x
26285,26554,1606613099954,1,-1,4563,[192.168.1.91- 192.168.1.93],application,info,269,269,,,x
26266,26557,1606613099935,1,-1,4558,[192.168.1.91- 192.168.1.93],application,vibrational,291,,,291,x
26296,26561,1606613099965,1,-1,4566,[192.168.1.91- 192.168.1.93],application,video,265,,265,,x
26291,26563,1606613099960,1,-1,4565,[192.168.1.91- 192.168.1.93],application,info,272,272,,,x
26304,26564,1606613099973,1,-1,4569,[192.168.1.91- 192.168.1.93],application,vibrational,260,,,260,x
26283,26565,1606613099952,1,-1,4562,[192.168.1.91- 192.168.1.93],application,vibrational,282,,,282,x
26309,26566,1606613099978,1,-1,4572,[192.168.1.91- 192.168.1.93],application,vibrational,257,,,257,x
26307,26567,1606613099976,1,-1,4571,[192.168.1.91- 192.168.1.93],application,video,260,,260,,x
26260,26568,1606613099929,1,-1,4555,[192.168.1.91- 192.168.1.93],application,info,308,308,,,x
26320,26569,1606613099989,1,-1,4577,[192.168.1.91- 192.168.1.93],application,info,249,249,,,x
26206,26573,1606613099875,1,-1,4536,[192.168.1.91- 192.168.1.93],application,video,367,,367,,
26311,26576,1606613099980,1,-1,4573,[192.168.1.91- 192.168.1.93],application,video,265,,265,,x
26315,26577,1606613099984,1,-1,4574,[192.168.1.91- 192.168.1.93],application,vibrational,262,,,262,x
26318,26578,1606613099987,1,-1,4576,[192.168.1.91- 192.168.1.93],application,info,260,260,,,x
26322,26581,1606613099991,1,-1,4578,[192.168.1.91- 192.168.1.93],application,video,259,,259,,x
26339,26586,1606613100008,1,-1,4584,[192.168.1.91- 192.168.1.93],application,info,247,247,,,x
26352,26592,1606613100021,1,-1,4588,[192.168.1.91- 192.168.1.93],application,video,240,,240,,x
26325,26600,1606613099994,1,-1,4579,[192.168.1.91- 192.168.1.93],application,video,275,,275,,x
26334,26620,1606613100003,1,-1,4582,[192.168.1.91- 192.168.1.93],application,vibrational,286,,,286,x
26350,26638,1606613100019,1,-1,4587,[192.168.1.91- 192.168.1.93],application,video,288,,288,,x
26356,26641,1606613100025,1,-1,4589,[192.168.1.91- 192.168.1.93],application,info,285,285,,,x
26359,26643,1606613100028,1,-1,4590,[192.168.1.91- 192.168.1.93],application,vibrational,284,,,284,x
26362,26644,1606613100031,1,-1,4591,[192.168.1.91- 192.168.1.93],application,vibrational,282,,,282,x
26348,26657,1606613100017,1,-1,4586,[192.168.1.91- 192.168.1.93],application,vibrational,309,,,309,x
26364,26666,1606613100033,1,-1,4592,[192.168.1.91- 192.168.1.93],application,vibrational,302,,,302,x
26379,26670,1606613100048,1,-1,4598,[192.168.1.91- 192.168.1.93],application,info,291,291,,,x
26374,26675,1606613100043,1,-1,4597,[192.168.1.91- 192.168.1.93],application,vibrational,301,,,301,x
26370,26678,1606613100039,1,-1,4595,[192.168.1.91- 192.168.1.93],application,video,308,,308,,x
26372,26682,1606613100041,1,-1,4596,[192.168.1.91- 192.168.1.93],application,video,310,,310,,x
26399,26684,1606613100068,1,-1,4603,[192.168.1.91- 192.168.1.93],application,video,285,,285,,x
26366,26686,1606613100035,1,-1,4593,[192.168.1.91- 192.168.1.93],application,vibrational,320,,,320,x
26384,26693,1606613100053,1,-1,4599,[192.168.1.91- 192.168.1.93],application,video,309,,309,,x
26426,26702,1606613100095,1,-1,4606,[192.168.1.91- 192.168.1.93],application,vibrational,276,,,276,x
26424,26706,1606613100093,1,-1,4605,[192.168.1.91- 192.168.1.93],application,video,282,,282,,x
26387,26709,1606613100056,1,-1,4600,[192.168.1.91- 192.168.1.93],application,info,322,322,,,
26437,26712,1606613100106,1,-1,4609,[192.168.1.91- 192.168.1.93],application,vibrational,275,,,275,x
26428,26714,1606613100097,1,-1,4607,[192.168.1.91- 192.168.1.93],application,info,286,286,,,x
26440,26715,1606613100109,1,-1,4610,[192.168.1.91- 192.168.1.93],application,info,275,275,,,x
26305,26726,1606613099974,1,-1,4570,[192.168.1.91- 192.168.1.93],application,video,421,,421,,
26454,26730,1606613100123,1,-1,4613,[192.168.1.91- 192.168.1.93],application,vibrational,276,,,276,x
26456,26739,1606613100125,1,-1,4614,[192.168.1.91- 192.168.1.93],application,video,283,,283,,x
26452,26740,1606613100121,1,-1,4612,[192.168.1.91- 192.168.1.93],application,info,288,288,,,x
26504,26753,1606613100173,1,-1,4616,[192.168.1.91- 192.168.1.93],application,info,249,249,,,x
26506,26757,1606613100175,1,-1,4617,[192.168.1.91- 192.168.1.93],application,video,251,,251,,x
26443,26758,1606613100112,1,-1,4611,[192.168.1.91- 192.168.1.93],application,info,315,315,,,x
26501,26775,1606613100170,1,-1,4615,[192.168.1.91- 192.168.1.93],application,info,274,274,,,x
26519,26776,1606613100188,1,-1,4621,[192.168.1.91- 192.168.1.93],application,info,257,257,,,x
26516,26789,1606613100185,1,-1,4620,[192.168.1.91- 192.168.1.93],application,video,273,,273,,x
26512,26797,1606613100181,1,-1,4619,[192.168.1.91- 192.168.1.93],application,info,285,285,,,x
26510,26799,1606613100179,1,-1,4618,[192.168.1.91- 192.168.1.93],application,info,289,289,,,x
26537,26802,1606613100206,1,-1,4623,[192.168.1.91- 192.168.1.93],application,info,265,265,,,x
26552,26810,1606613100221,1,-1,4626,[192.168.1.91- 192.168.1.93],application,video,258,,258,,x
26523,26816,1606613100192,1,-1,4622,[192.168.1.91- 192.168.1.93],application,vibrational,293,,,293,x
26554,26818,1606613100223,1,-1,4627,[192.168.1.91- 192.168.1.93],application,vibrational,264,,,264,x
26544,26819,1606613100213,1,-1,4624,[192.168.1.91- 192.168.1.93],application,info,275,275,,,x
26559,26821,1606613100228,1,-1,4629,[192.168.1.91- 192.168.1.93],application,video,262,,262,,x
26565,26831,1606613100234,1,-1,4632,[192.168.1.91- 192.168.1.93],application,vibrational,266,,,266,x
26567,26838,1606613100236,1,-1,4633,[192.168.1.91- 192.168.1.93],application,video,271,,271,,x
26561,26844,1606613100230,1,-1,4630,[192.168.1.91- 192.168.1.93],application,video,283,,283,,x
26419,26853,1606613100088,1,-1,4604,[192.168.1.91- 192.168.1.93],application,vibrational,434,,,434,
26395,26857,1606613100064,1,-1,4602,[192.168.1.91- 192.168.1.93],application,vibrational,462,,,462,
26611,26858,1606613100280,1,-1,4637,[192.168.1.91- 192.168.1.93],application,info,247,247,,,x
26593,26859,1606613100262,1,-1,4635,[192.168.1.91- 192.168.1.93],application,info,266,266,,,x
26587,26861,1606613100256,1,-1,4634,[192.168.1.91- 192.168.1.93],application,info,274,274,,,x
26648,26877,1606613100317,1,-1,4645,[192.168.1.91- 192.168.1.93],application,info,229,229,,,x
26621,26879,1606613100290,1,-1,4641,[192.168.1.91- 192.168.1.93],application,info,258,258,,,x
26613,26887,1606613100282,1,-1,4638,[192.168.1.91- 192.168.1.93],application,info,274,274,,,x
26615,26893,1606613100284,1,-1,4639,[192.168.1.91- 192.168.1.93],application,video,278,,278,,x
26623,26913,1606613100292,1,-1,4642,[192.168.1.91- 192.168.1.93],application,info,290,290,,,x
26641,26916,1606613100310,1,-1,4644,[192.168.1.91- 192.168.1.93],application,info,275,275,,,x
26656,26922,1606613100325,1,-1,4648,[192.168.1.91- 192.168.1.93],application,vibrational,266,,,266,x
26678,26929,1606613100347,1,-1,4656,[192.168.1.91- 192.168.1.93],application,info,251,251,,,x
26658,26930,1606613100327,1,-1,4649,[192.168.1.91- 192.168.1.93],application,video,272,,272,,x
26650,26933,1606613100319,1,-1,4646,[192.168.1.91- 192.168.1.93],application,video,283,,283,,x
26673,26934,1606613100342,1,-1,4654,[192.168.1.91- 192.168.1.93],application,video,261,,261,,x
26675,26944,1606613100344,1,-1,4655,[192.168.1.91- 192.168.1.93],application,info,269,269,,,x
26667,26946,1606613100336,1,-1,4652,[192.168.1.91- 192.168.1.93],application,vibrational,279,,,279,x
26686,26948,1606613100355,1,-1,4660,[192.168.1.91- 192.168.1.93],application,vibrational,262,,,262,x
26669,26951,1606613100338,1,-1,4653,[192.168.1.91- 192.168.1.93],application,vibrational,282,,,282,x
26682,26953,1606613100351,1,-1,4658,[192.168.1.91- 192.168.1.93],application,vibrational,271,,,271,x
26690,26956,1606613100359,1,-1,4662,[192.168.1.91- 192.168.1.93],application,video,266,,266,,x
26680,26957,1606613100349,1,-1,4657,[192.168.1.91- 192.168.1.93],application,vibrational,277,,,277,x
26688,26958,1606613100357,1,-1,4661,[192.168.1.91- 192.168.1.93],application,vibrational,270,,,270,x
26697,26959,1606613100366,1,-1,4666,[192.168.1.91- 192.168.1.93],application,video,262,,262,,x
26700,26963,1606613100369,1,-1,4667,[192.168.1.91- 192.168.1.93],application,vibrational,263,,,263,x
26705,26967,1606613100374,1,-1,4669,[192.168.1.91- 192.168.1.93],application,info,262,262,,,x
26720,26969,1606613100389,1,-1,4673,[192.168.1.91- 192.168.1.93],application,info,249,249,,,x
26713,26975,1606613100382,1,-1,4671,[192.168.1.91- 192.168.1.93],application,info,262,262,,,x
26717,26980,1606613100386,1,-1,4672,[192.168.1.91- 192.168.1.93],application,info,263,263,,,x
26696,26986,1606613100365,1,-1,4665,[192.168.1.91- 192.168.1.93],application,vibrational,290,,,290,x
26739,26990,1606613100408,1,-1,4679,[192.168.1.91- 192.168.1.93],application,vibrational,251,,,251,x
26733,26996,1606613100402,1,-1,4677,[192.168.1.91- 192.168.1.93],application,vibrational,263,,,263,x
26752,27000,1606613100421,1,-1,4681,[192.168.1.91- 192.168.1.93],application,vibrational,248,,,248,x
26727,27003,1606613100396,1,-1,4675,[192.168.1.91- 192.168.1.93],application,info,276,276,,,x
26724,27015,1606613100393,1,-1,4674,[192.168.1.91- 192.168.1.93],application,vibrational,291,,,291,x
26760,27019,1606613100429,1,-1,4684,[192.168.1.91- 192.168.1.93],application,vibrational,259,,,259,x
26756,27023,1606613100425,1,-1,4683,[192.168.1.91- 192.168.1.93],application,vibrational,267,,,267,x
26754,27044,1606613100423,1,-1,4682,[192.168.1.91- 192.168.1.93],application,video,290,,290,,x
26782,27046,1606613100451,1,-1,4688,[192.168.1.91- 192.168.1.93],application,video,264,,264,,x
26795,27049,1606613100464,1,-1,4690,[192.168.1.91- 192.168.1.93],application,video,254,,254,,x
26797,27051,1606613100466,1,-1,4691,[192.168.1.91- 192.168.1.93],application,vibrational,254,,,254,x
26790,27055,1606613100459,1,-1,4689,[192.168.1.91- 192.168.1.93],application,info,265,265,,,x
26809,27057,1606613100478,1,-1,4695,[192.168.1.91- 192.168.1.93],application,vibrational,248,,,248,x
26800,27067,1606613100469,1,-1,4692,[192.168.1.91- 192.168.1.93],application,info,267,267,,,x
26805,27070,1606613100474,1,-1,4693,[192.168.1.91- 192.168.1.93],application,vibrational,265,,,265,x
26826,27073,1606613100495,1,-1,4698,[192.168.1.91- 192.168.1.93],application,vibrational,247,,,247,x
26821,27076,1606613100490,1,-1,4697,[192.168.1.91- 192.168.1.93],application,video,255,,255,,x
26832,27078,1606613100501,1,-1,4701,[192.168.1.91- 192.168.1.93],application,vibrational,246,,,246,x
26838,27081,1606613100507,1,-1,4703,[192.168.1.91- 192.168.1.93],application,vibrational,243,,,243,x
26835,27089,1606613100504,1,-1,4702,[192.168.1.91- 192.168.1.93],application,info,254,254,,,x
26852,27095,1606613100521,1,-1,4705,[192.168.1.91- 192.168.1.93],application,vibrational,243,,,243,x
26872,27099,1606613100541,1,-1,4709,[192.168.1.91- 192.168.1.93],application,video,227,,227,,x
26859,27103,1606613100528,1,-1,4707,[192.168.1.91- 192.168.1.93],application,video,244,,244,,x
26884,27118,1606613100553,1,-1,4713,[192.168.1.91- 192.168.1.93],application,info,234,234,,,x
26854,27120,1606613100523,1,-1,4706,[192.168.1.91- 192.168.1.93],application,info,266,266,,,x
26863,27123,1606613100532,1,-1,4708,[192.168.1.91- 192.168.1.93],application,info,260,260,,,x
26882,27125,1606613100551,1,-1,4712,[192.168.1.91- 192.168.1.93],application,vibrational,243,,,243,x
26895,27126,1606613100564,1,-1,4716,[192.168.1.91- 192.168.1.93],application,info,231,231,,,x
26928,27138,1606613100597,1,-1,4722,[192.168.1.91- 192.168.1.93],application,info,210,210,,,x
26912,27143,1606613100581,1,-1,4720,[192.168.1.91- 192.168.1.93],application,vibrational,231,,,231,x
26906,27146,1606613100575,1,-1,4718,[192.168.1.91- 192.168.1.93],application,info,240,240,,,x
26893,27148,1606613100562,1,-1,4715,[192.168.1.91- 192.168.1.93],application,video,255,,255,,x
26933,27150,1606613100602,1,-1,4724,[192.168.1.91- 192.168.1.93],application,info,217,217,,,x
26930,27165,1606613100599,1,-1,4723,[192.168.1.91- 192.168.1.93],application,video,235,,235,,x
26937,27168,1606613100606,1,-1,4726,[192.168.1.91- 192.168.1.93],application,vibrational,231,,,231,x
26939,27172,1606613100608,1,-1,4727,[192.168.1.91- 192.168.1.93],application,video,233,,233,,x
26935,27174,1606613100604,1,-1,4725,[192.168.1.91- 192.168.1.93],application,info,239,239,,,x
26945,27176,1606613100614,1,-1,4730,[192.168.1.91- 192.168.1.93],application,video,231,,231,,x
26941,27179,1606613100610,1,-1,4728,[192.168.1.91- 192.168.1.93],application,video,238,,238,,x
26953,27196,1606613100622,1,-1,4733,[192.168.1.91- 192.168.1.93],application,video,243,,243,,x
26960,27198,1606613100629,1,-1,4735,[192.168.1.91- 192.168.1.93],application,info,238,238,,,x
26950,27199,1606613100619,1,-1,4732,[192.168.1.91- 192.168.1.93],application,vibrational,249,,,249,x
26965,27201,1606613100634,1,-1,4736,[192.168.1.91- 192.168.1.93],application,info,236,236,,,x
26978,27203,1606613100647,1,-1,4739,[192.168.1.91- 192.168.1.93],application,vibrational,225,,,225,x
26985,27207,1606613100654,1,-1,4742,[192.168.1.91- 192.168.1.93],application,vibrational,222,,,222,x
26988,27210,1606613100657,1,-1,4743,[192.168.1.91- 192.168.1.93],application,info,222,222,,,x
27005,27225,1606613100674,1,-1,4746,[192.168.1.91- 192.168.1.93],application,vibrational,220,,,220,x
27003,27262,1606613100672,1,-1,4745,[192.168.1.91- 192.168.1.93],application,video,259,,259,,x
26973,27264,1606613100642,1,-1,4738,[192.168.1.91- 192.168.1.93],application,info,291,291,,,
27007,27267,1606613100676,1,-1,4747,[192.168.1.91- 192.168.1.93],application,info,260,260,,,x
26828,27269,1606613100497,1,-1,4699,[192.168.1.91- 192.168.1.93],application,vibrational,441,,,441,
27012,27270,1606613100681,1,-1,4749,[192.168.1.91- 192.168.1.93],application,vibrational,258,,,258,x
27049,27272,1606613100718,1,-1,4754,[192.168.1.91- 192.168.1.93],application,info,223,223,,,x
27047,27273,1606613100716,1,-1,4753,[192.168.1.91- 192.168.1.93],application,vibrational,226,,,226,x
26991,27274,1606613100660,1,-1,4744,[192.168.1.91- 192.168.1.93],application,info,283,283,,,
27062,27276,1606613100731,1,-1,4758,[192.168.1.91- 192.168.1.93],application,info,214,214,,,x
27066,27277,1606613100735,1,-1,4760,[192.168.1.91- 192.168.1.93],application,vibrational,211,,,211,x
27051,27279,1606613100720,1,-1,4755,[192.168.1.91- 192.168.1.93],application,info,228,228,,,
27071,27281,1606613100740,1,-1,4761,[192.168.1.91- 192.168.1.93],application,info,210,210,,,x
27083,27288,1606613100752,1,-1,4764,[192.168.1.91- 192.168.1.93],application,vibrational,205,,,205,x
27076,27293,1606613100745,1,-1,4763,[192.168.1.91- 192.168.1.93],application,video,217,,217,,x
27064,27296,1606613100733,1,-1,4759,[192.168.1.91- 192.168.1.93],application,info,232,232,,,x
26915,27301,1606613100584,1,-1,4721,[192.168.1.91- 192.168.1.93],application,vibrational,386,,,386,
27089,27309,1606613100758,1,-1,4765,[192.168.1.91- 192.168.1.93],application,info,220,220,,,x
27095,27312,1606613100764,1,-1,4766,[192.168.1.91- 192.168.1.93],application,vibrational,217,,,217,x
27109,27320,1606613100778,1,-1,4769,[192.168.1.91- 192.168.1.93],application,vibrational,211,,,211,x
27118,27328,1606613100787,1,-1,4773,[192.168.1.91- 192.168.1.93],application,vibrational,210,,,210,x
27122,27330,1606613100791,1,-1,4774,[192.168.1.91- 192.168.1.93],application,info,208,208,,,x
27104,27352,1606613100773,1,-1,4768,[192.168.1.91- 192.168.1.93],application,video,248,,248,,x
27114,27356,1606613100783,1,-1,4771,[192.168.1.91- 192.168.1.93],application,info,242,242,,,x
26980,27358,1606613100649,1,-1,4740,[192.168.1.91- 192.168.1.93],application,vibrational,378,,,378,
27124,27358,1606613100793,1,-1,4775,[192.168.1.91- 192.168.1.93],application,info,234,234,,,x
27143,27360,1606613100812,1,-1,4780,[192.168.1.91- 192.168.1.93],application,info,217,217,,,x
27136,27363,1606613100805,1,-1,4779,[192.168.1.91- 192.168.1.93],application,video,227,,227,,x
27133,27376,1606613100802,1,-1,4778,[192.168.1.91- 192.168.1.93],application,vibrational,243,,,243,x
27151,27382,1606613100820,1,-1,4784,[192.168.1.91- 192.168.1.93],application,info,231,231,,,x
27149,27384,1606613100818,1,-1,4783,[192.168.1.91- 192.168.1.93],application,info,235,235,,,x
27147,27394,1606613100816,1,-1,4782,[192.168.1.91- 192.168.1.93],application,video,247,,247,,x
27126,27397,1606613100795,1,-1,4776,[192.168.1.91- 192.168.1.93],application,video,271,,271,,x
27166,27423,1606613100835,1,-1,4789,[192.168.1.91- 192.168.1.93],application,video,257,,257,,x
27159,27426,1606613100828,1,-1,4787,[192.168.1.91- 192.168.1.93],application,vibrational,267,,,267,x
27170,27427,1606613100839,1,-1,4790,[192.168.1.91- 192.168.1.93],application,vibrational,257,,,257,x
27181,27429,1606613100850,1,-1,4794,[192.168.1.91- 192.168.1.93],application,video,248,,248,,x
27054,27430,1606613100723,1,-1,4756,[192.168.1.91- 192.168.1.93],application,video,376,,376,,
27189,27431,1606613100858,1,-1,4798,[192.168.1.91- 192.168.1.93],application,video,242,,242,,x
27185,27433,1606613100854,1,-1,4796,[192.168.1.91- 192.168.1.93],application,vibrational,248,,,248,x
27187,27440,1606613100856,1,-1,4797,[192.168.1.91- 192.168.1.93],application,info,253,253,,,x
27208,27448,1606613100877,1,-1,4804,[192.168.1.91- 192.168.1.93],application,vibrational,240,,,240,x
27195,27450,1606613100864,1,-1,4800,[192.168.1.91- 192.168.1.93],application,vibrational,255,,,255,x
27205,27454,1606613100874,1,-1,4803,[192.168.1.91- 192.168.1.93],application,video,249,,249,,x
27234,27458,1606613100903,1,-1,4809,[192.168.1.91- 192.168.1.93],application,video,224,,224,,x
27232,27462,1606613100901,1,-1,4808,[192.168.1.91- 192.168.1.93],application,info,230,230,,,x
27248,27467,1606613100917,1,-1,4813,[192.168.1.91- 192.168.1.93],application,info,219,219,,,x
27246,27472,1606613100915,1,-1,4812,[192.168.1.91- 192.168.1.93],application,video,226,,226,,x
27239,27476,1606613100908,1,-1,4811,[192.168.1.91- 192.168.1.93],application,vibrational,237,,,237,x
27255,27484,1606613100924,1,-1,4814,[192.168.1.91- 192.168.1.93],application,info,229,229,,,x
27229,27489,1606613100898,1,-1,4807,[192.168.1.91- 192.168.1.93],application,vibrational,260,,,260,x
27263,27491,1606613100932,1,-1,4816,[192.168.1.91- 192.168.1.93],application,vibrational,228,,,228,x
27274,27498,1606613100943,1,-1,4820,[192.168.1.91- 192.168.1.93],application,info,224,224,,,x
